Date;Close
26/09/2013;1389,84
25/09/2013;1388,39
24/09/2013;1379,76
23/09/2013;1379,49
20/09/2013;1380,95
19/09/2013;1378,5
18/09/2013;1376,29
17/09/2013;1372,65
16/09/2013;1374,02
13/09/2013;1375,76
12/09/2013;1377,55
11/09/2013;1381,96
10/09/2013;1384,04
09/09/2013;1384,83
06/09/2013;1386,42
05/09/2013;1385,22
04/09/2013;1386,83
03/09/2013;1386,97
02/09/2013;1384,78
30/08/2013;1375,07
29/08/2013;1366,59
28/08/2013;1362,63
27/08/2013;1370,42
26/08/2013;1375,92
23/08/2013;1374,86
22/08/2013;1379,16
21/08/2013;1381,56
20/08/2013;1390,45
19/08/2013;1389,62
16/08/2013;1402,45
15/08/2013;1403,92
14/08/2013;1403,65
13/08/2013;1405,68
12/08/2013;1410,1
09/08/2013;1414,83
08/08/2013;1406,49
07/08/2013;1409,43
06/08/2013;1411,92
05/08/2013;1421,89
02/08/2013;1418,52
01/08/2013;1424,68
31/07/2013;1427,11
30/07/2013;1429,65
29/07/2013;1427,97
26/07/2013;1429,62
25/07/2013;1425,77
24/07/2013;1428,35
23/07/2013;1430,93
22/07/2013;1419,81
19/07/2013;1415,39
18/07/2013;1410,3
17/07/2013;1406,12
16/07/2013;1410,47
15/07/2013;1407,48
12/07/2013;1412,05
11/07/2013;1416,12
10/07/2013;1419,15
08/07/2013;1425,02
05/07/2013;1423,97
04/07/2013;1421,15
03/07/2013;1432,78
02/07/2013;1428,68
01/07/2013;1437,04
28/06/2013;1437,76
27/06/2013;1432,98
26/06/2013;1430,82
25/06/2013;1422,5
24/06/2013;1399,88
21/06/2013;1419,01
20/06/2013;1425,67
19/06/2013;1450,36
18/06/2013;1460,91
17/06/2013;1474,89
14/06/2013;1472,98
13/06/2013;1482,79
12/06/2013;1466,67
11/06/2013;1460,47
10/06/2013;1499,83
07/06/2013;1513,41
06/06/2013;1512,61
05/06/2013;1524,92
04/06/2013;1538,29
03/06/2013;1545,45
31/05/2013;1549,36
29/05/2013;1551,27
28/05/2013;1550,11
27/05/2013;1548,05
24/05/2013;1551,31
23/05/2013;1554,21
22/05/2013;1552,59
21/05/2013;1553,68
20/05/2013;1552,45
17/05/2013;1552,92
16/05/2013;1552,87
15/05/2013;1547,21
14/05/2013;1548,2
13/05/2013;1542,91
10/05/2013;1541,05
09/05/2013;1536,87
08/05/2013;1539,67
07/05/2013;1539,75
06/05/2013;1540,13
03/05/2013;1541,79
02/05/2013;1540,78
30/04/2013;1549
29/04/2013;1547,52
26/04/2013;1550,41
25/04/2013;1550,8
24/04/2013;1551,69
23/04/2013;1556,97
22/04/2013;1555,1
19/04/2013;1565,95
18/04/2013;1566,13
17/04/2013;1564,01
16/04/2013;1570
15/04/2013;1567,35
12/04/2013;1571,2
11/04/2013;1574,92
10/04/2013;1573,87
09/04/2013;1567,67
08/04/2013;1568,28
05/04/2013;1570,41
04/04/2013;1574,15
03/04/2013;1575,06
02/04/2013;1571,77
01/04/2013;1576,28
28/03/2013;1581,86
27/03/2013;1571,44
26/03/2013;1570,41
25/03/2013;1562,35
22/03/2013;1570,06
21/03/2013;1572,77
20/03/2013;1570,52
19/03/2013;1575,21
18/03/2013;1585,13
15/03/2013;1587,24
14/03/2013;1591,37
13/03/2013;1593,18
12/03/2013;1599,08
11/03/2013;1600,17
08/03/2013;1604,22
07/03/2013;1602,02
06/03/2013;1605,12
05/03/2013;1603,76
04/03/2013;1600,05
01/03/2013;1598,87
28/02/2013;1597,88
27/02/2013;1595,78
26/02/2013;1599,58
25/02/2013;1599,74
22/02/2013;1602,11
21/02/2013;1600,08
20/02/2013;1605,38
19/02/2013;1606,86
18/02/2013;1607,81
15/02/2013;1603,71
14/02/2013;1607,69
13/02/2013;1613,15
08/02/2013;1612,47
07/02/2013;1612,62
06/02/2013;1611,1
05/02/2013;1610,48
04/02/2013;1620,81
01/02/2013;1619,38
31/01/2013;1613,76
30/01/2013;1603,26
29/01/2013;1596,81
28/01/2013;1596,22
24/01/2013;1594,01
23/01/2013;1591,93
22/01/2013;1588,57
21/01/2013;1589,23
18/01/2013;1588,06
17/01/2013;1589,45
16/01/2013;1583,12
15/01/2013;1583,76
14/01/2013;1584,45
11/01/2013;1587,21
10/01/2013;1589,87
09/01/2013;1587,96
08/01/2013;1587,93
07/01/2013;1583,05
04/01/2013;1582,08
03/01/2013;1579,74
02/01/2013;1580,5
28/12/2012;1573,34
27/12/2012;1571,5
26/12/2012;1564,32
21/12/2012;1553,93
20/12/2012;1544,85
19/12/2012;1546,04
18/12/2012;1532,46
17/12/2012;1529,54
14/12/2012;1534,98
13/12/2012;1538,61
12/12/2012;1531,28
11/12/2012;1535,5
10/12/2012;1538,52
07/12/2012;1540,15
06/12/2012;1532,32
05/12/2012;1525,89
04/12/2012;1527,21
03/12/2012;1518,25
30/11/2012;1506,52
29/11/2012;1504,19
28/11/2012;1493,62
27/11/2012;1481,22
26/11/2012;1468,89
23/11/2012;1480,18
22/11/2012;1480,31
21/11/2012;1476,16
19/11/2012;1478,09
16/11/2012;1477,69
14/11/2012;1476,55
13/11/2012;1477,67
12/11/2012;1477,97
09/11/2012;1480,91
08/11/2012;1483,71
07/11/2012;1492,38
06/11/2012;1481,85
05/11/2012;1482,56
01/11/2012;1500,97
31/10/2012;1500,57
30/10/2012;1497,02
29/10/2012;1503
26/10/2012;1504,75
25/10/2012;1507,2
24/10/2012;1516,26
23/10/2012;1518,26
22/10/2012;1521,48
19/10/2012;1526,62
18/10/2012;1526,49
17/10/2012;1528,82
16/10/2012;1529,47
15/10/2012;1530,48
11/10/2012;1536,68
10/10/2012;1527,47
09/10/2012;1530,11
08/10/2012;1526,96
05/10/2012;1519,64
04/10/2012;1523,43
03/10/2012;1513,17
02/10/2012;1523,38
01/10/2012;1520,32
28/09/2012;1532
27/09/2012;1529,69
26/09/2012;1534,21
25/09/2012;1532,32
24/09/2012;1534,31
21/09/2012;1535,45
20/09/2012;1537,56
19/09/2012;1534,44
18/09/2012;1537,32
17/09/2012;1533,7
14/09/2012;1532,79
13/09/2012;1534,12
12/09/2012;1527,97
11/09/2012;1525,19
10/09/2012;1521,48
06/09/2012;1516,92
05/09/2012;1514,99
04/09/2012;1517,07
